judge,face,cond,C1,C2,rating
50,39,B,0.25,-0.5,3
4,39,B,0.25,-0.5,5
9,39,B,0.25,-0.5,4
56,39,B,0.25,-0.5,7
49,39,B,0.25,-0.5,2
64,39,B,0.25,-0.5,1
47,39,B,0.25,-0.5,6
68,39,B,0.25,-0.5,1
63,39,B,0.25,-0.5,2
42,39,B,0.25,-0.5,4
31,39,B,0.25,-0.5,3
33,39,B,0.25,-0.5,4
57,39,B,0.25,-0.5,4
25,39,B,0.25,-0.5,4
45,39,B,0.25,-0.5,2
30,39,B,0.25,-0.5,6
18,39,B,0.25,-0.5,6
40,39,B,0.25,-0.5,4
65,39,B,0.25,-0.5,5
66,45,B,0.25,-0.5,2
20,45,B,0.25,-0.5,3
22,45,B,0.25,-0.5,3
69,45,B,0.25,-0.5,1
7,45,B,0.25,-0.5,2
41,45,B,0.25,-0.5,2
60,45,B,0.25,-0.5,3
19,45,B,0.25,-0.5,1
59,45,B,0.25,-0.5,4
15,45,B,0.25,-0.5,2
51,45,B,0.25,-0.5,1
8,45,B,0.25,-0.5,3
32,45,B,0.25,-0.5,3
6,45,B,0.25,-0.5,1
28,45,B,0.25,-0.5,2
10,45,B,0.25,-0.5,2
26,45,B,0.25,-0.5,5
53,45,B,0.25,-0.5,1
46,45,B,0.25,-0.5,2
24,45,B,0.25,-0.5,3
34,45,B,0.25,-0.5,1
16,45,B,0.25,-0.5,1
58,45,B,0.25,-0.5,2
12,45,B,0.25,-0.5,3
39,45,B,0.25,-0.5,3
38,45,B,0.25,-0.5,4
37,45,B,0.25,-0.5,5
43,45,B,0.25,-0.5,2
3,45,B,0.25,-0.5,2
54,45,B,0.25,-0.5,1
11,45,B,0.25,-0.5,2
61,45,B,0.25,-0.5,4
13,45,B,0.25,-0.5,2
70,45,B,0.25,-0.5,4
44,45,B,0.25,-0.5,2
14,45,B,0.25,-0.5,2
17,45,B,0.25,-0.5,1
27,45,B,0.25,-0.5,1
55,45,B,0.25,-0.5,4
36,45,B,0.25,-0.5,3
5,45,B,0.25,-0.5,1
21,45,B,0.25,-0.5,3
48,45,B,0.25,-0.5,2
23,45,B,0.25,-0.5,2
2,45,B,0.25,-0.5,4
35,45,B,0.25,-0.5,3
1,45,B,0.25,-0.5,3
67,45,B,0.25,-0.5,2
29,45,B,0.25,-0.5,5
52,45,B,0.25,-0.5,3
62,45,B,0.25,-0.5,1
50,45,B,0.25,-0.5,1
4,45,B,0.25,-0.5,3
9,45,B,0.25,-0.5,2
56,45,B,0.25,-0.5,4
49,45,B,0.25,-0.5,3
64,45,B,0.25,-0.5,1
47,45,B,0.25,-0.5,3
68,45,B,0.25,-0.5,1
63,45,B,0.25,-0.5,2
42,45,B,0.25,-0.5,2
31,45,B,0.25,-0.5,4
33,45,B,0.25,-0.5,1
57,45,B,0.25,-0.5,2
25,45,B,0.25,-0.5,3
45,45,B,0.25,-0.5,1
30,45,B,0.25,-0.5,6
18,45,B,0.25,-0.5,1
40,45,B,0.25,-0.5,5
65,45,B,0.25,-0.5,2
66,53,B,0.25,-0.5,6
20,53,B,0.25,-0.5,7
22,53,B,0.25,-0.5,7
69,53,B,0.25,-0.5,3
7,53,B,0.25,-0.5,3
41,53,B,0.25,-0.5,5
60,53,B,0.25,-0.5,4
19,53,B,0.25,-0.5,4
59,53,B,0.25,-0.5,6
15,53,B,0.25,-0.5,3
51,53,B,0.25,-0.5,5
8,53,B,0.25,-0.5,5
32,53,B,0.25,-0.5,6
6,53,B,0.25,-0.5,1
28,53,B,0.25,-0.5,4
10,53,B,0.25,-0.5,2
26,53,B,0.25,-0.5,6
53,53,B,0.25,-0.5,3
46,53,B,0.25,-0.5,2
24,53,B,0.25,-0.5,5
34,53,B,0.25,-0.5,7
16,53,B,0.25,-0.5,4
58,53,B,0.25,-0.5,1
12,53,B,0.25,-0.5,4
39,53,B,0.25,-0.5,5
38,53,B,0.25,-0.5,6
37,53,B,0.25,-0.5,6
43,53,B,0.25,-0.5,7
3,53,B,0.25,-0.5,6
54,53,B,0.25,-0.5,6
11,53,B,0.25,-0.5,4
61,53,B,0.25,-0.5,5
13,53,B,0.25,-0.5,4
70,53,B,0.25,-0.5,7
44,53,B,0.25,-0.5,5
14,53,B,0.25,-0.5,3
17,53,B,0.25,-0.5,1
27,53,B,0.25,-0.5,3
55,53,B,0.25,-0.5,5
36,53,B,0.25,-0.5,5
5,53,B,0.25,-0.5,7
21,53,B,0.25,-0.5,2
48,53,B,0.25,-0.5,3
23,53,B,0.25,-0.5,2
2,53,B,0.25,-0.5,6
35,53,B,0.25,-0.5,3
1,53,B,0.25,-0.5,6
67,53,B,0.25,-0.5,6
29,53,B,0.25,-0.5,3
52,53,B,0.25,-0.5,7
62,53,B,0.25,-0.5,6
50,53,B,0.25,-0.5,7
4,53,B,0.25,-0.5,5
9,53,B,0.25,-0.5,4
56,53,B,0.25,-0.5,6
49,53,B,0.25,-0.5,3
64,53,B,0.25,-0.5,1
47,53,B,0.25,-0.5,5
68,53,B,0.25,-0.5,7
63,53,B,0.25,-0.5,3
42,53,B,0.25,-0.5,6
31,53,B,0.25,-0.5,5
33,53,B,0.25,-0.5,1
57,53,B,0.25,-0.5,3
25,53,B,0.25,-0.5,6
45,53,B,0.25,-0.5,2
30,53,B,0.25,-0.5,5
18,53,B,0.25,-0.5,6
40,53,B,0.25,-0.5,6
65,53,B,0.25,-0.5,3
66,55,B,0.25,-0.5,5
20,55,B,0.25,-0.5,7
22,55,B,0.25,-0.5,4
69,55,B,0.25,-0.5,6
7,55,B,0.25,-0.5,2
41,55,B,0.25,-0.5,6
60,55,B,0.25,-0.5,4
19,55,B,0.25,-0.5,2
59,55,B,0.25,-0.5,6
15,55,B,0.25,-0.5,3
51,55,B,0.25,-0.5,1
8,55,B,0.25,-0.5,3
32,55,B,0.25,-0.5,3
6,55,B,0.25,-0.5,1
28,55,B,0.25,-0.5,4
10,55,B,0.25,-0.5,5
26,55,B,0.25,-0.5,6
53,55,B,0.25,-0.5,4
46,55,B,0.25,-0.5,4
24,55,B,0.25,-0.5,3
34,55,B,0.25,-0.5,1
16,55,B,0.25,-0.5,3
58,55,B,0.25,-0.5,1
12,55,B,0.25,-0.5,3
39,55,B,0.25,-0.5,2
38,55,B,0.25,-0.5,2
37,55,B,0.25,-0.5,6
43,55,B,0.25,-0.5,3
3,55,B,0.25,-0.5,3
54,55,B,0.25,-0.5,2
11,55,B,0.25,-0.5,3
61,55,B,0.25,-0.5,4
13,55,B,0.25,-0.5,1
70,55,B,0.25,-0.5,5
44,55,B,0.25,-0.5,7
14,55,B,0.25,-0.5,3
17,55,B,0.25,-0.5,2
27,55,B,0.25,-0.5,3
55,55,B,0.25,-0.5,4
36,55,B,0.25,-0.5,3
5,55,B,0.25,-0.5,1
21,55,B,0.25,-0.5,3
48,55,B,0.25,-0.5,2
23,55,B,0.25,-0.5,3
2,55,B,0.25,-0.5,7
35,55,B,0.25,-0.5,5
1,55,B,0.25,-0.5,5
67,55,B,0.25,-0.5,5
29,55,B,0.25,-0.5,7
52,55,B,0.25,-0.5,4
62,55,B,0.25,-0.5,5
50,55,B,0.25,-0.5,7
4,55,B,0.25,-0.5,5
9,55,B,0.25,-0.5,5
56,55,B,0.25,-0.5,7
49,55,B,0.25,-0.5,5
64,55,B,0.25,-0.5,2
47,55,B,0.25,-0.5,1
68,55,B,0.25,-0.5,1
63,55,B,0.25,-0.5,1
42,55,B,0.25,-0.5,5
31,55,B,0.25,-0.5,3
33,55,B,0.25,-0.5,2
57,55,B,0.25,-0.5,3
25,55,B,0.25,-0.5,3
45,55,B,0.25,-0.5,1
30,55,B,0.25,-0.5,5
18,55,B,0.25,-0.5,6
40,55,B,0.25,-0.5,6
65,55,B,0.25,-0.5,2
66,60,B,0.25,-0.5,5
20,60,B,0.25,-0.5,7
22,60,B,0.25,-0.5,5
69,60,B,0.25,-0.5,6
7,60,B,0.25,-0.5,3
41,60,B,0.25,-0.5,7
60,60,B,0.25,-0.5,4
19,60,B,0.25,-0.5,4
59,60,B,0.25,-0.5,6
15,60,B,0.25,-0.5,3
51,60,B,0.25,-0.5,5
8,60,B,0.25,-0.5,4
32,60,B,0.25,-0.5,2
6,60,B,0.25,-0.5,5
28,60,B,0.25,-0.5,3
10,60,B,0.25,-0.5,4
26,60,B,0.25,-0.5,5
53,60,B,0.25,-0.5,3
46,60,B,0.25,-0.5,7
24,60,B,0.25,-0.5,4
34,60,B,0.25,-0.5,1
16,60,B,0.25,-0.5,1
58,60,B,0.25,-0.5,2
12,60,B,0.25,-0.5,4
39,60,B,0.25,-0.5,5
38,60,B,0.25,-0.5,3
37,60,B,0.25,-0.5,6
43,60,B,0.25,-0.5,2
3,60,B,0.25,-0.5,3
54,60,B,0.25,-0.5,4
11,60,B,0.25,-0.5,3
61,60,B,0.25,-0.5,5
13,60,B,0.25,-0.5,4
70,60,B,0.25,-0.5,7
44,60,B,0.25,-0.5,6
14,60,B,0.25,-0.5,2
17,60,B,0.25,-0.5,5
27,60,B,0.25,-0.5,3
55,60,B,0.25,-0.5,4
36,60,B,0.25,-0.5,3
5,60,B,0.25,-0.5,3
21,60,B,0.25,-0.5,3
48,60,B,0.25,-0.5,3
23,60,B,0.25,-0.5,3
2,60,B,0.25,-0.5,1
35,60,B,0.25,-0.5,4
1,60,B,0.25,-0.5,5
67,60,B,0.25,-0.5,5
29,60,B,0.25,-0.5,5
52,60,B,0.25,-0.5,4
62,60,B,0.25,-0.5,6
50,60,B,0.25,-0.5,3
4,60,B,0.25,-0.5,5
9,60,B,0.25,-0.5,4
56,60,B,0.25,-0.5,3
49,60,B,0.25,-0.5,3
64,60,B,0.25,-0.5,1
47,60,B,0.25,-0.5,5
68,60,B,0.25,-0.5,5
63,60,B,0.25,-0.5,2
42,60,B,0.25,-0.5,3
31,60,B,0.25,-0.5,7
33,60,B,0.25,-0.5,2
57,60,B,0.25,-0.5,7
25,60,B,0.25,-0.5,3
45,60,B,0.25,-0.5,4
30,60,B,0.25,-0.5,5
18,60,B,0.25,-0.5,3
40,60,B,0.25,-0.5,5
65,60,B,0.25,-0.5,4
66,63,B,0.25,-0.5,5
20,63,B,0.25,-0.5,7
22,63,B,0.25,-0.5,5
69,63,B,0.25,-0.5,5
7,63,B,0.25,-0.5,4
41,63,B,0.25,-0.5,5
60,63,B,0.25,-0.5,5
19,63,B,0.25,-0.5,5
59,63,B,0.25,-0.5,7
15,63,B,0.25,-0.5,5
51,63,B,0.25,-0.5,5
8,63,B,0.25,-0.5,4
32,63,B,0.25,-0.5,4
6,63,B,0.25,-0.5,4
28,63,B,0.25,-0.5,3
10,63,B,0.25,-0.5,7
26,63,B,0.25,-0.5,6
53,63,B,0.25,-0.5,7
46,63,B,0.25,-0.5,6
24,63,B,0.25,-0.5,5
34,63,B,0.25,-0.5,4
16,63,B,0.25,-0.5,3
58,63,B,0.25,-0.5,2
12,63,B,0.25,-0.5,5
39,63,B,0.25,-0.5,5
38,63,B,0.25,-0.5,3
37,63,B,0.25,-0.5,6
43,63,B,0.25,-0.5,6
3,63,B,0.25,-0.5,6
54,63,B,0.25,-0.5,7
11,63,B,0.25,-0.5,5
61,63,B,0.25,-0.5,6
13,63,B,0.25,-0.5,5
70,63,B,0.25,-0.5,3
44,63,B,0.25,-0.5,6
14,63,B,0.25,-0.5,3
17,63,B,0.25,-0.5,6
27,63,B,0.25,-0.5,7
55,63,B,0.25,-0.5,4
36,63,B,0.25,-0.5,4
5,63,B,0.25,-0.5,6
21,63,B,0.25,-0.5,3
48,63,B,0.25,-0.5,4
23,63,B,0.25,-0.5,3
2,63,B,0.25,-0.5,7
35,63,B,0.25,-0.5,5
1,63,B,0.25,-0.5,7
67,63,B,0.25,-0.5,6
29,63,B,0.25,-0.5,5
52,63,B,0.25,-0.5,6
62,63,B,0.25,-0.5,6
50,63,B,0.25,-0.5,7
4,63,B,0.25,-0.5,5
9,63,B,0.25,-0.5,4
56,63,B,0.25,-0.5,7
49,63,B,0.25,-0.5,3
64,63,B,0.25,-0.5,1
47,63,B,0.25,-0.5,5
68,63,B,0.25,-0.5,7
63,63,B,0.25,-0.5,2
42,63,B,0.25,-0.5,5
31,63,B,0.25,-0.5,3
33,63,B,0.25,-0.5,6
57,63,B,0.25,-0.5,5
25,63,B,0.25,-0.5,5
45,63,B,0.25,-0.5,4
30,63,B,0.25,-0.5,5
18,63,B,0.25,-0.5,6
40,63,B,0.25,-0.5,7
65,63,B,0.25,-0.5,5
66,64,B,0.25,-0.5,5
20,64,B,0.25,-0.5,3
22,64,B,0.25,-0.5,5
69,64,B,0.25,-0.5,7
7,64,B,0.25,-0.5,5
41,64,B,0.25,-0.5,3
60,64,B,0.25,-0.5,3
19,64,B,0.25,-0.5,2
59,64,B,0.25,-0.5,5
15,64,B,0.25,-0.5,2
51,64,B,0.25,-0.5,2
8,64,B,0.25,-0.5,3
32,64,B,0.25,-0.5,5
6,64,B,0.25,-0.5,1
28,64,B,0.25,-0.5,4
10,64,B,0.25,-0.5,2
26,64,B,0.25,-0.5,4
53,64,B,0.25,-0.5,4
46,64,B,0.25,-0.5,3
24,64,B,0.25,-0.5,4
34,64,B,0.25,-0.5,1
16,64,B,0.25,-0.5,3
58,64,B,0.25,-0.5,1
12,64,B,0.25,-0.5,4
39,64,B,0.25,-0.5,2
38,64,B,0.25,-0.5,4
37,64,B,0.25,-0.5,6
43,64,B,0.25,-0.5,5
3,64,B,0.25,-0.5,2
54,64,B,0.25,-0.5,5
11,64,B,0.25,-0.5,3
61,64,B,0.25,-0.5,3
13,64,B,0.25,-0.5,2
70,64,B,0.25,-0.5,1
44,64,B,0.25,-0.5,6
14,64,B,0.25,-0.5,2
17,64,B,0.25,-0.5,3
27,64,B,0.25,-0.5,2
55,64,B,0.25,-0.5,5
36,64,B,0.25,-0.5,6
5,64,B,0.25,-0.5,6
21,64,B,0.25,-0.5,1
48,64,B,0.25,-0.5,1
23,64,B,0.25,-0.5,4
2,64,B,0.25,-0.5,4
35,64,B,0.25,-0.5,5
1,64,B,0.25,-0.5,7
67,64,B,0.25,-0.5,3
29,64,B,0.25,-0.5,5
52,64,B,0.25,-0.5,3
62,64,B,0.25,-0.5,4
50,64,B,0.25,-0.5,6
4,64,B,0.25,-0.5,5
9,64,B,0.25,-0.5,3
56,64,B,0.25,-0.5,1
49,64,B,0.25,-0.5,1
64,64,B,0.25,-0.5,1
47,64,B,0.25,-0.5,4
68,64,B,0.25,-0.5,5
63,64,B,0.25,-0.5,2
42,64,B,0.25,-0.5,6
31,64,B,0.25,-0.5,3
33,64,B,0.25,-0.5,4
57,64,B,0.25,-0.5,3
25,64,B,0.25,-0.5,4
45,64,B,0.25,-0.5,2
30,64,B,0.25,-0.5,2
18,64,B,0.25,-0.5,5
40,64,B,0.25,-0.5,6
65,64,B,0.25,-0.5,1
66,65,C,0.25,0.5,1
20,65,C,0.25,0.5,1
22,65,C,0.25,0.5,1
69,65,C,0.25,0.5,1
7,65,C,0.25,0.5,2
41,65,C,0.25,0.5,1
60,65,C,0.25,0.5,1
19,65,C,0.25,0.5,1
59,65,C,0.25,0.5,1
15,65,C,0.25,0.5,3
51,65,C,0.25,0.5,1
8,65,C,0.25,0.5,1
32,65,C,0.25,0.5,2
6,65,C,0.25,0.5,1
28,65,C,0.25,0.5,1
10,65,C,0.25,0.5,1
26,65,C,0.25,0.5,2
53,65,C,0.25,0.5,1
46,65,C,0.25,0.5,5
24,65,C,0.25,0.5,1
34,65,C,0.25,0.5,1
16,65,C,0.25,0.5,1
58,65,C,0.25,0.5,1
12,65,C,0.25,0.5,1
39,65,C,0.25,0.5,3
38,65,C,0.25,0.5,1
37,65,C,0.25,0.5,1
43,65,C,0.25,0.5,1
3,65,C,0.25,0.5,1
54,65,C,0.25,0.5,1
11,65,C,0.25,0.5,1
61,65,C,0.25,0.5,1
13,65,C,0.25,0.5,1
70,65,C,0.25,0.5,1
44,65,C,0.25,0.5,1
14,65,C,0.25,0.5,2
17,65,C,0.25,0.5,3
27,65,C,0.25,0.5,1
55,65,C,0.25,0.5,5
36,65,C,0.25,0.5,4
5,65,C,0.25,0.5,1
21,65,C,0.25,0.5,2
48,65,C,0.25,0.5,1
23,65,C,0.25,0.5,2
2,65,C,0.25,0.5,1
35,65,C,0.25,0.5,1
1,65,C,0.25,0.5,5
67,65,C,0.25,0.5,1
29,65,C,0.25,0.5,5
52,65,C,0.25,0.5,1
62,65,C,0.25,0.5,3
50,65,C,0.25,0.5,1
4,65,C,0.25,0.5,3
9,65,C,0.25,0.5,1
56,65,C,0.25,0.5,2
49,65,C,0.25,0.5,3
64,65,C,0.25,0.5,1
47,65,C,0.25,0.5,1
68,65,C,0.25,0.5,1
63,65,C,0.25,0.5,1
42,65,C,0.25,0.5,1
31,65,C,0.25,0.5,2
33,65,C,0.25,0.5,1
57,65,C,0.25,0.5,3
25,65,C,0.25,0.5,2
45,65,C,0.25,0.5,1
30,65,C,0.25,0.5,6
18,65,C,0.25,0.5,1
40,65,C,0.25,0.5,2
65,65,C,0.25,0.5,1
66,2,C,0.25,0.5,6
20,2,C,0.25,0.5,5
22,2,C,0.25,0.5,4
69,2,C,0.25,0.5,6
7,2,C,0.25,0.5,2
41,2,C,0.25,0.5,7
60,2,C,0.25,0.5,5
19,2,C,0.25,0.5,5
59,2,C,0.25,0.5,5
15,2,C,0.25,0.5,2
51,2,C,0.25,0.5,4
8,2,C,0.25,0.5,6
32,2,C,0.25,0.5,4
6,2,C,0.25,0.5,5
28,2,C,0.25,0.5,4
10,2,C,0.25,0.5,4
26,2,C,0.25,0.5,5
53,2,C,0.25,0.5,7
46,2,C,0.25,0.5,5
24,2,C,0.25,0.5,5
34,2,C,0.25,0.5,5
16,2,C,0.25,0.5,5
58,2,C,0.25,0.5,3
12,2,C,0.25,0.5,5
39,2,C,0.25,0.5,5
38,2,C,0.25,0.5,4
37,2,C,0.25,0.5,6
43,2,C,0.25,0.5,2
3,2,C,0.25,0.5,6
54,2,C,0.25,0.5,7
11,2,C,0.25,0.5,4
61,2,C,0.25,0.5,5
13,2,C,0.25,0.5,6
70,2,C,0.25,0.5,6
44,2,C,0.25,0.5,6
14,2,C,0.25,0.5,3
17,2,C,0.25,0.5,4
27,2,C,0.25,0.5,6
55,2,C,0.25,0.5,5
36,2,C,0.25,0.5,5
5,2,C,0.25,0.5,5
21,2,C,0.25,0.5,4
48,2,C,0.25,0.5,3
23,2,C,0.25,0.5,4
2,2,C,0.25,0.5,5
35,2,C,0.25,0.5,7
1,2,C,0.25,0.5,7
67,2,C,0.25,0.5,6
29,2,C,0.25,0.5,6
52,2,C,0.25,0.5,6
62,2,C,0.25,0.5,7
50,2,C,0.25,0.5,7
4,2,C,0.25,0.5,5
9,2,C,0.25,0.5,4
56,2,C,0.25,0.5,7
49,2,C,0.25,0.5,4
64,2,C,0.25,0.5,1
47,2,C,0.25,0.5,7
68,2,C,0.25,0.5,5
63,2,C,0.25,0.5,1
42,2,C,0.25,0.5,7
31,2,C,0.25,0.5,4
33,2,C,0.25,0.5,5
57,2,C,0.25,0.5,5
25,2,C,0.25,0.5,4
45,2,C,0.25,0.5,5
30,2,C,0.25,0.5,6
18,2,C,0.25,0.5,6
40,2,C,0.25,0.5,6
65,2,C,0.25,0.5,7
66,3,C,0.25,0.5,5
20,3,C,0.25,0.5,7
22,3,C,0.25,0.5,4
69,3,C,0.25,0.5,2
7,3,C,0.25,0.5,4
41,3,C,0.25,0.5,7
60,3,C,0.25,0.5,5
19,3,C,0.25,0.5,5
59,3,C,0.25,0.5,7
15,3,C,0.25,0.5,7
51,3,C,0.25,0.5,5
8,3,C,0.25,0.5,6
32,3,C,0.25,0.5,5
6,3,C,0.25,0.5,1
28,3,C,0.25,0.5,3
10,3,C,0.25,0.5,7
26,3,C,0.25,0.5,7
53,3,C,0.25,0.5,5
46,3,C,0.25,0.5,5
24,3,C,0.25,0.5,5
34,3,C,0.25,0.5,5
16,3,C,0.25,0.5,5
58,3,C,0.25,0.5,2
12,3,C,0.25,0.5,5
39,3,C,0.25,0.5,7
38,3,C,0.25,0.5,2
37,3,C,0.25,0.5,6
43,3,C,0.25,0.5,7
3,3,C,0.25,0.5,7
54,3,C,0.25,0.5,6
11,3,C,0.25,0.5,3
61,3,C,0.25,0.5,6
13,3,C,0.25,0.5,6
70,3,C,0.25,0.5,6
44,3,C,0.25,0.5,7
14,3,C,0.25,0.5,3
17,3,C,0.25,0.5,6
27,3,C,0.25,0.5,5
55,3,C,0.25,0.5,5
36,3,C,0.25,0.5,5
5,3,C,0.25,0.5,2
21,3,C,0.25,0.5,2
48,3,C,0.25,0.5,3
23,3,C,0.25,0.5,5
2,3,C,0.25,0.5,7
35,3,C,0.25,0.5,5
1,3,C,0.25,0.5,7
67,3,C,0.25,0.5,6
29,3,C,0.25,0.5,6
52,3,C,0.25,0.5,5
62,3,C,0.25,0.5,7
50,3,C,0.25,0.5,7
4,3,C,0.25,0.5,5
9,3,C,0.25,0.5,4
56,3,C,0.25,0.5,6
49,3,C,0.25,0.5,5
64,3,C,0.25,0.5,2
47,3,C,0.25,0.5,6
68,3,C,0.25,0.5,1
63,3,C,0.25,0.5,3
42,3,C,0.25,0.5,5
31,3,C,0.25,0.5,7
33,3,C,0.25,0.5,5
57,3,C,0.25,0.5,4
25,3,C,0.25,0.5,5
45,3,C,0.25,0.5,4
30,3,C,0.25,0.5,6
18,3,C,0.25,0.5,7
40,3,C,0.25,0.5,5
65,3,C,0.25,0.5,4
66,4,C,0.25,0.5,4
20,4,C,0.25,0.5,6
22,4,C,0.25,0.5,7
69,4,C,0.25,0.5,6
7,4,C,0.25,0.5,4
41,4,C,0.25,0.5,2
60,4,C,0.25,0.5,4
19,4,C,0.25,0.5,7
59,4,C,0.25,0.5,6
15,4,C,0.25,0.5,3
51,4,C,0.25,0.5,5
8,4,C,0.25,0.5,5
32,4,C,0.25,0.5,2
6,4,C,0.25,0.5,6
28,4,C,0.25,0.5,4
10,4,C,0.25,0.5,6
26,4,C,0.25,0.5,6
53,4,C,0.25,0.5,3
46,4,C,0.25,0.5,5
24,4,C,0.25,0.5,4
34,4,C,0.25,0.5,7
16,4,C,0.25,0.5,4
58,4,C,0.25,0.5,1
12,4,C,0.25,0.5,4
39,4,C,0.25,0.5,6
38,4,C,0.25,0.5,3
37,4,C,0.25,0.5,6
43,4,C,0.25,0.5,3
3,4,C,0.25,0.5,5
54,4,C,0.25,0.5,5
11,4,C,0.25,0.5,3
61,4,C,0.25,0.5,6
13,4,C,0.25,0.5,2
70,4,C,0.25,0.5,7
44,4,C,0.25,0.5,7
14,4,C,0.25,0.5,2
17,4,C,0.25,0.5,6
27,4,C,0.25,0.5,2
55,4,C,0.25,0.5,5
36,4,C,0.25,0.5,3
5,4,C,0.25,0.5,2
21,4,C,0.25,0.5,3
48,4,C,0.25,0.5,3
23,4,C,0.25,0.5,4
2,4,C,0.25,0.5,4
35,4,C,0.25,0.5,4
1,4,C,0.25,0.5,4
67,4,C,0.25,0.5,3
29,4,C,0.25,0.5,6
52,4,C,0.25,0.5,5
62,4,C,0.25,0.5,6
50,4,C,0.25,0.5,5
4,4,C,0.25,0.5,4
9,4,C,0.25,0.5,2
56,4,C,0.25,0.5,5
49,4,C,0.25,0.5,5
64,4,C,0.25,0.5,1
47,4,C,0.25,0.5,5
68,4,C,0.25,0.5,1
63,4,C,0.25,0.5,1
42,4,C,0.25,0.5,5
31,4,C,0.25,0.5,2
33,4,C,0.25,0.5,3
57,4,C,0.25,0.5,3
25,4,C,0.25,0.5,4
45,4,C,0.25,0.5,3
30,4,C,0.25,0.5,6
18,4,C,0.25,0.5,4
40,4,C,0.25,0.5,4
65,4,C,0.25,0.5,4
66,5,C,0.25,0.5,5
20,5,C,0.25,0.5,7
22,5,C,0.25,0.5,6
69,5,C,0.25,0.5,6
7,5,C,0.25,0.5,2
41,5,C,0.25,0.5,6
60,5,C,0.25,0.5,3
19,5,C,0.25,0.5,1
59,5,C,0.25,0.5,6
15,5,C,0.25,0.5,6
51,5,C,0.25,0.5,5
8,5,C,0.25,0.5,5
32,5,C,0.25,0.5,3
6,5,C,0.25,0.5,1
28,5,C,0.25,0.5,4
10,5,C,0.25,0.5,6
26,5,C,0.25,0.5,5
53,5,C,0.25,0.5,6
46,5,C,0.25,0.5,5
24,5,C,0.25,0.5,4
34,5,C,0.25,0.5,5
16,5,C,0.25,0.5,4
58,5,C,0.25,0.5,2
12,5,C,0.25,0.5,3
39,5,C,0.25,0.5,5
38,5,C,0.25,0.5,5
37,5,C,0.25,0.5,3
43,5,C,0.25,0.5,7
3,5,C,0.25,0.5,4
54,5,C,0.25,0.5,4
11,5,C,0.25,0.5,2
61,5,C,0.25,0.5,6
13,5,C,0.25,0.5,4
70,5,C,0.25,0.5,6
44,5,C,0.25,0.5,7
14,5,C,0.25,0.5,3
17,5,C,0.25,0.5,4
27,5,C,0.25,0.5,4
55,5,C,0.25,0.5,5
36,5,C,0.25,0.5,6
5,5,C,0.25,0.5,2
21,5,C,0.25,0.5,3
48,5,C,0.25,0.5,1
23,5,C,0.25,0.5,3
2,5,C,0.25,0.5,7
35,5,C,0.25,0.5,5
1,5,C,0.25,0.5,5
67,5,C,0.25,0.5,6
29,5,C,0.25,0.5,3
52,5,C,0.25,0.5,6
62,5,C,0.25,0.5,1
50,5,C,0.25,0.5,7
4,5,C,0.25,0.5,4
9,5,C,0.25,0.5,3
56,5,C,0.25,0.5,6
49,5,C,0.25,0.5,5
64,5,C,0.25,0.5,2
47,5,C,0.25,0.5,6
68,5,C,0.25,0.5,7
63,5,C,0.25,0.5,2
42,5,C,0.25,0.5,5
31,5,C,0.25,0.5,7
33,5,C,0.25,0.5,6
57,5,C,0.25,0.5,5
25,5,C,0.25,0.5,5
45,5,C,0.25,0.5,5
30,5,C,0.25,0.5,6
18,5,C,0.25,0.5,6
40,5,C,0.25,0.5,5
65,5,C,0.25,0.5,7
66,8,C,0.25,0.5,3
20,8,C,0.25,0.5,6
22,8,C,0.25,0.5,5
69,8,C,0.25,0.5,4
7,8,C,0.25,0.5,2
41,8,C,0.25,0.5,2
60,8,C,0.25,0.5,3
19,8,C,0.25,0.5,2
59,8,C,0.25,0.5,1
15,8,C,0.25,0.5,2
51,8,C,0.25,0.5,1
8,8,C,0.25,0.5,3
32,8,C,0.25,0.5,2
6,8,C,0.25,0.5,1
28,8,C,0.25,0.5,3
10,8,C,0.25,0.5,3
26,8,C,0.25,0.5,6
53,8,C,0.25,0.5,1
46,8,C,0.25,0.5,3
24,8,C,0.25,0.5,4
34,8,C,0.25,0.5,5
16,8,C,0.25,0.5,3
58,8,C,0.25,0.5,2
12,8,C,0.25,0.5,2
39,8,C,0.25,0.5,5
38,8,C,0.25,0.5,4
37,8,C,0.25,0.5,6
43,8,C,0.25,0.5,2
3,8,C,0.25,0.5,3
54,8,C,0.25,0.5,2
11,8,C,0.25,0.5,2
61,8,C,0.25,0.5,3
13,8,C,0.25,0.5,1
70,8,C,0.25,0.5,2
44,8,C,0.25,0.5,6
14,8,C,0.25,0.5,2
17,8,C,0.25,0.5,1
27,8,C,0.25,0.5,1
55,8,C,0.25,0.5,3
36,8,C,0.25,0.5,4
5,8,C,0.25,0.5,1
21,8,C,0.25,0.5,3
48,8,C,0.25,0.5,1
23,8,C,0.25,0.5,3
2,8,C,0.25,0.5,2
35,8,C,0.25,0.5,1
1,8,C,0.25,0.5,6
67,8,C,0.25,0.5,4
29,8,C,0.25,0.5,6
52,8,C,0.25,0.5,1
62,8,C,0.25,0.5,7
50,8,C,0.25,0.5,1
4,8,C,0.25,0.5,4
9,8,C,0.25,0.5,1
56,8,C,0.25,0.5,1
49,8,C,0.25,0.5,3
64,8,C,0.25,0.5,3
